customer_id,tenure_months,monthly_spend,support_tickets,late_payments,num_logins_30d,satisfaction_score,streaming_hours_week,contract_type,payment_method,region,uses_mobile_app,uses_addon_security,churn
ALT-0634,17,92.14,2,0,24,10.0,14.0,monthly,digital_wallet,center,1,0,0
ALT-0635,19,70.15,2,1,12,3.6,1.6,monthly,cash,center,1,0,1
ALT-0636,36,73.09,1,0,27,5.6,9.7,quarterly,card,metro,1,1,0
ALT-0637,2,47.45,4,1,8,6.0,8.3,monthly,bank_transfer,center,1,1,1
ALT-0638,47,92.62,2,1,20,6.5,5.2,monthly,digital_wallet,south,1,0,0
ALT-0639,18,66.54,0,0,22,5.6,10.1,monthly,card,south,1,0,0
ALT-0640,14,32.57,1,0,24,3.5,9.4,annual,card,south,1,0,0
ALT-0641,68,113.13,1,1,23,4.9,7.1,monthly,digital_wallet,center,1,0,0
ALT-0642,38,75.55,3,2,18,5.8,0.0,monthly,cash,center,1,1,0
ALT-0643,29,77.29,2,0,14,4.3,8.3,monthly,cash,south,0,0,1
ALT-0644,64,109.53,2,1,25,8.2,8.4,monthly,bank_transfer,metro,1,1,0
ALT-0645,23,65.22,6,0,27,7.8,0.0,monthly,bank_transfer,metro,1,1,0
ALT-0646,25,84.79,4,0,21,9.5,11.3,monthly,digital_wallet,center,0,1,0
ALT-0647,63,114.15,4,1,15,10.0,5.6,monthly,cash,metro,0,1,0
ALT-0648,31,73.92,3,1,17,7.1,10.9,annual,card,center,1,0,0
ALT-0649,45,80.4,3,0,25,4.4,8.7,annual,bank_transfer,center,1,1,0
ALT-0650,39,83.07,2,2,9,3.4,5.8,monthly,digital_wallet,metro,0,0,1
ALT-0651,4,77.01,3,1,12,9.2,13.7,monthly,cash,center,1,1,1
ALT-0652,58,104.59,3,0,10,5.9,9.0,monthly,bank_transfer,metro,0,1,0
ALT-0653,28,79.84,2,2,19,6.2,6.6,monthly,card,metro,1,1,0
ALT-0654,65,100.67,2,2,15,8.3,2.8,monthly,card,south,1,0,0
ALT-0655,27,65.27,3,3,16,5.5,3.7,monthly,card,north,1,0,1
ALT-0656,38,103.88,2,3,24,3.5,9.0,monthly,card,metro,0,0,1
ALT-0657,29,94.6,1,0,21,5.3,10.5,monthly,card,north,1,0,0
ALT-0658,24,75.22,2,2,19,2.8,9.7,monthly,bank_transfer,south,1,1,0
ALT-0659,16,62.39,4,2,16,6.3,5.3,quarterly,card,metro,1,1,0
ALT-0660,63,90.56,1,1,8,4.1,10.2,annual,card,metro,0,1,0
ALT-0661,23,60.43,1,0,18,7.8,9.6,monthly,bank_transfer,metro,1,0,0
ALT-0662,58,116.44,2,2,23,8.4,8.2,monthly,digital_wallet,north,0,1,0
ALT-0663,11,78.39,1,1,31,5.5,6.2,monthly,cash,north,1,0,0
ALT-0664,35,68.46,2,0,11,4.7,3.6,monthly,digital_wallet,center,0,0,0
ALT-0665,52,89.88,3,0,17,6.1,8.4,quarterly,bank_transfer,metro,0,0,0
ALT-0666,58,123.55,5,0,19,4.6,15.9,quarterly,card,metro,0,0,0
ALT-0667,31,89.61,4,0,19,7.0,11.3,annual,cash,north,0,0,0
ALT-0668,43,84.37,3,1,23,7.7,4.4,quarterly,bank_transfer,metro,1,0,0
ALT-0669,36,89.63,2,0,22,8.7,12.6,quarterly,cash,south,1,0,0
ALT-0670,26,97.23,4,2,30,4.8,12.6,monthly,bank_transfer,metro,0,1,0
ALT-0671,35,86.52,2,2,21,7.3,6.4,monthly,card,south,1,0,0
ALT-0672,18,44.92,1,1,30,7.6,3.8,quarterly,card,center,1,0,0
ALT-0673,27,73.42,0,0,17,4.9,11.2,monthly,digital_wallet,center,0,0,0
ALT-0674,20,60.16,1,0,13,4.7,10.2,monthly,card,north,1,0,0
ALT-0675,67,116.23,5,1,19,8.4,6.9,monthly,bank_transfer,metro,0,1,0
ALT-0676,53,90.1,0,0,7,4.9,4.2,monthly,card,center,1,1,0
ALT-0677,3,49.99,3,0,18,5.9,5.3,monthly,bank_transfer,metro,0,0,1
ALT-0678,35,83.3,1,0,14,8.5,10.8,monthly,bank_transfer,center,1,0,0
ALT-0679,46,77.95,0,1,13,4.7,6.8,quarterly,card,north,1,1,0
ALT-0680,65,112.76,2,2,11,5.3,10.1,quarterly,bank_transfer,metro,1,0,0
ALT-0681,7,89.99,2,2,17,6.2,12.0,monthly,card,south,1,1,0
ALT-0682,21,74.46,0,1,25,5.4,11.5,quarterly,card,south,1,0,0
ALT-0683,13,81.87,5,1,10,7.4,9.8,monthly,digital_wallet,metro,0,0,1
ALT-0684,42,92.91,3,1,21,8.8,10.4,monthly,cash,metro,1,0,0
ALT-0685,35,79.8,3,0,19,8.1,5.8,monthly,card,center,1,1,0
ALT-0686,51,82.55,1,0,20,6.8,6.6,monthly,card,metro,1,1,0
ALT-0687,18,57.46,2,0,26,4.7,9.2,monthly,card,center,0,1,0
ALT-0688,20,82.61,2,1,20,4.7,10.7,quarterly,card,metro,1,1,0
ALT-0689,22,95.7,8,0,23,4.8,9.8,monthly,card,south,0,1,1
ALT-0690,15,42.61,2,2,16,5.6,8.3,annual,card,metro,0,0,0
ALT-0691,46,108.66,1,1,12,5.2,4.5,monthly,cash,north,0,1,0
ALT-0692,39,75.02,3,0,14,7.8,4.2,monthly,bank_transfer,north,1,0,0
ALT-0693,35,103.53,1,6,13,5.6,9.5,monthly,card,metro,1,0,1
ALT-0694,33,87.26,1,2,13,6.7,6.6,monthly,digital_wallet,center,1,1,0
ALT-0695,8,53.09,1,1,21,5.2,5.3,quarterly,cash,south,1,0,0
ALT-0696,33,77.27,4,0,35,7.7,4.8,monthly,bank_transfer,metro,1,0,0
ALT-0697,49,99.72,3,0,25,8.7,6.1,quarterly,bank_transfer,center,1,0,0
ALT-0698,6,61.26,3,1,12,8.6,9.5,monthly,bank_transfer,south,1,1,0
ALT-0699,43,81.85,1,2,24,6.5,4.3,monthly,bank_transfer,north,0,1,0
ALT-0700,47,89.68,1,2,19,4.9,7.9,quarterly,digital_wallet,north,1,0,0
ALT-0701,39,91.66,2,0,16,8.1,4.0,monthly,cash,metro,1,0,0
ALT-0702,22,68.0,3,1,12,6.5,5.9,monthly,bank_transfer,south,0,0,1
ALT-0703,43,87.07,3,2,25,6.4,6.5,monthly,bank_transfer,metro,0,0,0
ALT-0704,33,97.06,1,2,11,4.8,11.2,quarterly,cash,south,0,0,0
ALT-0705,4,81.11,6,1,27,6.6,15.6,monthly,card,south,0,0,1
ALT-0706,56,90.85,2,1,16,7.8,0.6,monthly,cash,center,1,0,0
ALT-0707,59,84.75,0,0,1,10.0,10.6,annual,bank_transfer,metro,1,1,0
ALT-0708,61,115.24,3,0,17,7.2,13.3,monthly,cash,metro,1,0,0
ALT-0709,44,80.63,2,1,7,4.7,3.4,monthly,digital_wallet,center,1,0,0
ALT-0710,42,83.31,2,1,19,5.8,7.4,monthly,digital_wallet,center,0,0,0
ALT-0711,71,106.77,3,2,12,6.9,8.4,annual,digital_wallet,south,1,0,0
ALT-0712,8,55.99,2,1,24,4.6,4.2,monthly,bank_transfer,center,1,1,0
ALT-0713,28,96.82,2,1,22,8.8,16.5,monthly,card,south,0,1,0
ALT-0714,40,78.59,0,1,10,4.8,9.2,monthly,card,metro,0,0,0
ALT-0715,44,87.57,8,0,22,5.3,6.4,quarterly,digital_wallet,center,1,0,0
ALT-0716,49,99.92,3,1,14,3.2,9.4,monthly,bank_transfer,center,1,0,0
ALT-0717,27,76.71,2,1,12,8.0,10.7,monthly,bank_transfer,center,1,1,0
ALT-0718,50,99.33,3,0,21,9.0,9.2,monthly,bank_transfer,north,1,1,0
ALT-0719,52,91.55,0,2,19,8.3,8.8,annual,bank_transfer,south,1,0,0
ALT-0720,8,63.8,2,2,10,4.3,10.3,annual,bank_transfer,south,1,0,1
ALT-0721,24,90.59,3,2,24,8.6,10.5,monthly,cash,south,0,1,0
ALT-0722,30,83.45,2,1,13,6.2,9.7,monthly,bank_transfer,center,1,1,0
ALT-0723,36,84.11,3,2,29,5.3,2.7,monthly,card,center,1,0,0
ALT-0724,72,110.87,2,1,26,9.8,2.6,monthly,cash,center,0,1,0
ALT-0725,6,40.6,1,1,22,9.0,7.6,annual,digital_wallet,center,0,0,0
ALT-0726,18,78.7,4,0,18,10.0,7.4,monthly,bank_transfer,north,0,1,0
ALT-0727,54,104.59,3,1,20,8.4,8.3,monthly,bank_transfer,metro,1,0,0
ALT-0728,59,97.91,2,0,9,4.0,3.1,monthly,bank_transfer,center,0,0,0
ALT-0729,22,61.03,0,0,29,10.0,4.8,quarterly,card,south,1,0,0
ALT-0730,18,50.51,5,1,18,6.4,2.4,quarterly,bank_transfer,south,0,0,1
ALT-0731,21,60.49,1,0,14,6.7,11.9,quarterly,digital_wallet,metro,1,1,0
ALT-0732,6,59.67,2,1,11,9.5,8.5,monthly,bank_transfer,north,1,0,0
ALT-0733,39,70.25,1,1,13,7.3,4.5,monthly,bank_transfer,metro,1,1,0
ALT-0734,68,121.82,1,3,8,8.7,10.4,monthly,card,metro,1,1,0
ALT-0735,29,64.74,2,1,10,7.0,4.6,annual,bank_transfer,south,1,1,0
ALT-0736,51,104.68,2,5,16,7.3,5.4,monthly,card,south,1,0,1
ALT-0737,32,91.75,4,0,13,6.0,13.1,monthly,bank_transfer,metro,1,1,0
ALT-0738,60,103.76,0,0,17,3.7,4.0,quarterly,card,south,0,1,0
ALT-0739,27,71.59,3,2,16,4.8,5.3,quarterly,card,metro,1,1,0
ALT-0740,30,77.05,4,1,26,6.8,9.2,monthly,bank_transfer,south,1,0,0
ALT-0741,9,63.47,3,1,29,4.2,8.1,monthly,digital_wallet,center,1,1,0
ALT-0742,11,55.06,2,2,14,7.3,2.4,monthly,bank_transfer,south,1,0,1
ALT-0743,59,76.49,0,1,5,7.2,4.3,annual,card,center,0,1,0
ALT-0744,72,104.77,2,1,27,8.4,2.8,monthly,card,metro,1,0,0
ALT-0745,72,106.7,3,1,19,6.6,0.3,monthly,digital_wallet,center,1,1,0
ALT-0746,47,102.66,1,0,7,7.8,9.2,monthly,cash,south,1,0,0
ALT-0747,55,105.65,2,1,19,3.0,11.0,monthly,cash,south,1,0,0
ALT-0748,27,89.44,4,2,11,5.6,10.4,monthly,card,south,1,1,1
ALT-0749,8,66.63,1,1,29,7.5,19.4,monthly,digital_wallet,metro,1,1,0
ALT-0750,11,60.4,3,0,16,6.1,8.5,monthly,card,north,0,1,0
ALT-0751,23,48.25,0,3,25,6.8,2.6,annual,bank_transfer,metro,1,0,0
ALT-0752,31,43.23,2,1,12,4.7,1.3,annual,card,south,1,0,0
ALT-0753,5,57.04,1,0,14,5.9,9.5,monthly,card,center,0,1,0
ALT-0754,70,116.34,2,1,17,5.1,4.9,monthly,cash,metro,1,0,0
ALT-0755,30,79.9,3,1,20,8.1,5.3,monthly,card,metro,0,0,0
ALT-0756,27,85.76,1,1,17,5.0,9.7,quarterly,cash,metro,1,0,0
ALT-0757,71,118.53,3,0,10,4.2,8.5,monthly,card,metro,1,0,0
ALT-0758,50,100.08,2,3,17,5.1,8.6,monthly,card,center,0,1,0
ALT-0759,4,47.22,1,1,13,6.0,12.7,quarterly,bank_transfer,center,0,1,0
ALT-0760,16,86.8,4,2,18,8.3,14.8,quarterly,digital_wallet,north,0,1,0
ALT-0761,64,102.3,1,1,23,7.6,4.6,quarterly,digital_wallet,center,1,0,0
ALT-0762,40,90.67,1,0,32,6.4,7.5,monthly,digital_wallet,metro,1,1,0
ALT-0763,43,109.27,3,1,25,7.4,11.2,monthly,card,north,1,0,0
ALT-0764,7,62.34,4,2,16,5.9,7.2,monthly,digital_wallet,center,0,0,1
ALT-0765,23,69.35,3,0,12,5.3,7.0,quarterly,digital_wallet,north,0,1,0
ALT-0766,48,81.72,1,1,27,4.1,6.8,annual,digital_wallet,south,0,0,0
ALT-0767,22,71.32,1,0,20,8.6,11.6,monthly,digital_wallet,north,1,1,0
ALT-0768,44,133.09,4,4,12,7.7,15.1,monthly,bank_transfer,metro,1,1,1
ALT-0769,62,123.16,2,2,35,6.7,9.2,monthly,card,south,0,0,0
ALT-0770,20,55.23,1,0,21,8.6,4.7,monthly,bank_transfer,metro,1,0,0
ALT-0771,23,69.77,3,3,17,7.7,8.4,monthly,bank_transfer,metro,0,0,1
ALT-0772,1,59.9,5,3,16,6.7,6.4,quarterly,digital_wallet,north,0,0,1
ALT-0773,9,54.62,5,2,27,5.6,7.3,quarterly,cash,metro,1,0,1
ALT-0774,26,79.18,4,0,15,4.4,9.7,monthly,cash,metro,1,1,0
ALT-0775,55,77.97,1,1,18,8.6,7.7,annual,card,metro,1,1,0
ALT-0776,62,84.25,1,0,30,9.3,3.3,monthly,card,metro,1,1,0
ALT-0777,19,63.27,4,1,25,6.2,15.1,annual,bank_transfer,north,1,0,0
ALT-0778,47,88.84,2,1,16,8.2,10.2,annual,cash,center,1,0,0
ALT-0779,17,40.55,1,0,18,9.2,3.9,annual,digital_wallet,metro,0,0,0
ALT-0780,55,106.54,1,0,20,7.3,15.3,monthly,digital_wallet,center,1,0,0
ALT-0781,10,46.73,3,1,3,5.5,5.0,monthly,card,metro,1,0,1
ALT-0782,16,46.38,0,0,28,8.8,6.6,monthly,card,south,0,1,0
ALT-0783,64,120.96,0,1,6,6.1,14.8,monthly,card,south,0,1,0
ALT-0784,11,68.89,2,0,31,9.0,15.2,monthly,card,center,1,1,0
ALT-0785,22,61.19,4,2,10,8.0,3.0,annual,card,center,1,0,0
ALT-0786,51,111.71,3,0,33,7.8,10.0,monthly,cash,metro,1,0,0
ALT-0787,48,68.43,0,1,17,6.7,2.4,quarterly,card,metro,1,0,0
ALT-0788,55,107.14,1,1,27,5.2,5.4,monthly,card,south,1,0,0
ALT-0789,31,70.55,0,0,22,6.5,5.1,monthly,card,center,1,0,0
ALT-0790,32,69.66,2,0,16,5.3,0.7,monthly,digital_wallet,metro,0,1,0
ALT-0791,26,56.59,2,0,16,2.9,6.9,monthly,card,south,1,0,0
ALT-0792,22,73.47,6,2,11,3.3,7.6,monthly,bank_transfer,metro,1,1,1
ALT-0793,49,115.51,1,3,6,5.2,5.8,monthly,cash,metro,1,0,1
ALT-0794,48,93.64,2,1,16,6.1,6.4,monthly,card,north,1,0,0
ALT-0795,59,122.74,2,3,16,10.0,7.4,monthly,bank_transfer,metro,1,0,0
ALT-0796,43,97.59,2,1,26,6.4,8.5,quarterly,digital_wallet,south,1,1,0
ALT-0797,62,108.88,5,2,10,7.4,8.5,monthly,bank_transfer,metro,1,0,0
ALT-0798,72,109.85,2,0,14,6.1,7.2,quarterly,card,metro,0,0,0
ALT-0799,72,104.16,0,1,22,3.4,2.3,monthly,digital_wallet,center,1,0,0
ALT-0800,58,121.15,6,2,23,7.8,11.2,monthly,bank_transfer,metro,1,1,0
ALT-0801,62,111.26,3,2,25,6.0,2.7,monthly,bank_transfer,center,0,1,0
ALT-0802,51,101.02,2,1,23,7.8,11.8,quarterly,card,north,0,0,0
ALT-0803,31,87.96,2,4,18,8.7,11.7,quarterly,card,center,0,0,0
ALT-0804,54,120.2,2,1,20,8.4,13.3,quarterly,card,metro,0,0,0
ALT-0805,16,64.82,1,1,24,6.3,12.3,annual,cash,metro,0,1,0
ALT-0806,8,36.47,1,1,28,6.8,9.4,annual,bank_transfer,center,1,0,0
ALT-0807,13,50.79,2,2,18,5.5,9.5,quarterly,card,metro,1,1,0
ALT-0808,31,73.8,5,1,18,4.9,4.0,monthly,card,center,0,1,1
ALT-0809,23,71.11,3,2,25,6.0,10.1,quarterly,card,metro,0,0,0
ALT-0810,64,106.6,0,1,14,5.2,8.5,monthly,card,metro,0,1,0
ALT-0811,51,102.6,3,2,18,4.6,8.0,quarterly,bank_transfer,center,1,1,0
ALT-0812,20,73.1,0,4,26,2.4,6.1,monthly,bank_transfer,center,0,1,0
ALT-0813,39,82.02,4,1,14,5.5,3.4,monthly,card,metro,1,1,0
ALT-0814,6,72.44,2,1,21,4.8,6.3,monthly,digital_wallet,south,1,0,0
ALT-0815,44,114.89,1,1,17,7.4,11.3,monthly,card,south,1,0,0
ALT-0816,3,31.88,1,1,18,7.3,0.0,monthly,cash,center,1,0,0
ALT-0817,15,56.36,1,1,24,7.9,6.4,monthly,digital_wallet,south,0,1,0
ALT-0818,40,90.83,2,1,17,5.7,11.2,monthly,bank_transfer,metro,1,0,0
ALT-0819,20,59.37,4,0,10,2.4,6.0,annual,cash,south,0,0,1
ALT-0820,26,78.73,2,2,22,3.7,5.2,monthly,digital_wallet,metro,0,0,1
ALT-0821,1,58.48,2,0,21,9.1,12.6,monthly,digital_wallet,metro,1,0,0
ALT-0822,6,46.64,3,1,14,3.3,5.2,quarterly,bank_transfer,center,0,1,0
ALT-0823,36,86.66,1,3,25,2.1,9.3,monthly,card,north,1,0,0
ALT-0824,49,102.76,3,3,15,6.6,11.6,monthly,card,metro,1,0,0
ALT-0825,59,105.11,0,2,24,3.9,9.5,monthly,digital_wallet,north,1,0,0
ALT-0826,44,79.37,2,0,27,4.9,8.5,monthly,card,metro,0,0,0
ALT-0827,1,74.26,4,2,16,5.4,11.9,monthly,cash,south,1,0,1
ALT-0828,14,53.3,5,1,22,6.8,15.4,annual,bank_transfer,metro,1,1,0
ALT-0829,35,70.8,2,2,27,3.8,0.0,quarterly,digital_wallet,center,1,0,0
ALT-0830,68,102.82,1,2,16,2.6,6.1,monthly,bank_transfer,north,0,1,0
ALT-0831,37,87.39,2,0,18,3.6,6.5,monthly,bank_transfer,metro,1,1,0
ALT-0832,69,107.33,4,0,13,3.1,4.2,monthly,card,metro,1,1,0
ALT-0833,27,64.86,5,2,23,6.0,1.9,annual,card,center,1,1,0
ALT-0834,14,66.22,2,1,33,8.0,6.8,monthly,digital_wallet,metro,0,0,0
ALT-0835,12,46.69,1,0,18,6.1,4.4,quarterly,bank_transfer,metro,1,0,0
ALT-0836,59,87.31,3,1,20,5.9,3.9,monthly,card,north,1,1,0
ALT-0837,10,54.4,1,2,13,5.5,7.0,monthly,bank_transfer,center,1,0,1
ALT-0838,45,97.74,3,2,9,4.9,5.6,monthly,digital_wallet,metro,1,0,1
ALT-0839,19,68.84,2,2,22,7.0,4.1,monthly,cash,south,0,0,1
ALT-0840,53,87.27,2,0,35,4.1,2.0,monthly,bank_transfer,north,1,1,0
ALT-0841,37,85.07,2,1,15,6.1,2.6,monthly,bank_transfer,metro,1,1,0
ALT-0842,42,97.36,2,1,41,5.9,6.6,monthly,digital_wallet,metro,0,0,0
ALT-0843,39,75.48,5,0,15,6.1,5.6,monthly,card,north,0,0,0
ALT-0844,69,123.54,1,1,19,7.5,11.9,quarterly,card,metro,0,0,0
ALT-0845,4,60.8,1,1,34,7.9,6.9,monthly,bank_transfer,center,0,1,0
ALT-0846,6,55.61,1,0,29,3.2,6.4,monthly,card,metro,1,1,0
ALT-0847,39,88.12,1,2,34,6.3,10.5,quarterly,card,north,0,1,0
ALT-0848,54,92.75,1,1,37,5.1,3.6,monthly,bank_transfer,north,1,0,0
ALT-0849,5,51.68,2,1,14,8.0,6.6,monthly,card,south,0,0,1
ALT-0850,62,102.69,1,2,18,7.4,13.6,annual,card,metro,0,0,0
ALT-0851,22,85.21,1,3,28,8.1,7.3,monthly,bank_transfer,north,1,1,0
ALT-0852,7,54.46,2,3,12,5.9,4.7,monthly,card,metro,0,0,1
ALT-0853,48,76.32,1,0,17,8.2,3.6,monthly,digital_wallet,metro,0,0,0
ALT-0854,30,84.98,3,1,10,8.0,6.4,monthly,cash,south,1,1,0
ALT-0855,16,82.94,2,1,11,3.8,11.7,monthly,card,metro,1,1,0
ALT-0856,7,62.81,3,1,19,3.4,3.1,monthly,bank_transfer,south,1,0,1
ALT-0857,67,83.65,3,1,18,6.4,2.9,annual,card,metro,0,0,0
ALT-0858,4,65.51,5,1,20,4.8,10.2,monthly,card,south,0,0,1
ALT-0859,68,124.68,2,2,30,6.8,9.7,monthly,card,metro,1,1,0
ALT-0860,40,87.66,2,0,13,3.8,10.5,monthly,card,metro,1,1,0
ALT-0861,4,66.43,3,1,6,6.9,13.0,monthly,card,north,1,1,1
ALT-0862,1,44.46,0,0,21,4.8,16.4,quarterly,bank_transfer,south,1,0,0
ALT-0863,39,71.87,0,0,19,7.6,6.7,quarterly,card,metro,0,0,0
ALT-0864,26,65.49,2,0,16,6.0,1.1,monthly,card,center,1,1,0
ALT-0865,54,92.52,3,1,12,7.3,5.2,monthly,digital_wallet,south,1,0,0
ALT-0866,13,61.88,2,1,16,4.7,1.6,monthly,card,north,1,1,0
ALT-0867,32,68.28,0,1,15,6.9,4.7,annual,card,south,1,0,0
ALT-0868,41,90.15,2,3,19,4.0,4.0,monthly,card,north,1,0,0
ALT-0869,65,102.23,0,3,20,5.6,0.1,monthly,digital_wallet,center,0,0,0
ALT-0870,70,131.72,3,1,19,5.6,14.2,monthly,card,north,1,0,0
ALT-0871,46,65.75,0,0,14,5.4,9.0,annual,card,south,1,1,0
ALT-0872,42,101.11,4,3,22,5.9,8.1,monthly,digital_wallet,north,0,1,0
ALT-0873,60,94.11,3,0,16,2.4,6.1,monthly,digital_wallet,metro,1,1,0
ALT-0874,42,80.5,3,0,14,6.6,13.0,annual,card,center,1,1,0
ALT-0875,48,115.58,4,0,13,6.1,12.5,monthly,card,south,1,1,0
ALT-0876,27,85.19,3,1,20,7.8,10.1,monthly,card,north,1,0,0
ALT-0877,50,115.61,5,2,11,3.5,10.6,monthly,cash,metro,1,1,1
ALT-0878,30,87.74,3,1,19,8.2,9.9,monthly,bank_transfer,center,1,1,0
ALT-0879,72,122.02,2,1,22,3.2,11.4,monthly,card,metro,1,0,0
ALT-0880,16,69.37,4,1,15,8.0,10.3,monthly,digital_wallet,center,1,0,1
ALT-0881,41,89.31,1,1,18,7.5,11.2,monthly,bank_transfer,south,0,0,0
ALT-0882,54,96.57,2,1,4,6.3,8.9,monthly,bank_transfer,center,0,0,0
ALT-0883,25,96.18,2,0,28,9.0,12.1,monthly,cash,center,1,1,0
ALT-0884,44,81.03,2,3,35,3.4,13.6,annual,card,metro,1,0,0
ALT-0885,63,79.6,1,0,20,5.9,4.1,annual,card,south,1,0,0
ALT-0886,21,82.86,3,1,26,6.8,13.9,monthly,card,north,1,0,0
ALT-0887,37,75.04,1,2,31,8.2,0.0,quarterly,card,metro,1,0,0
ALT-0888,38,45.58,1,0,20,7.1,4.3,annual,bank_transfer,center,1,1,0
ALT-0889,40,87.57,4,1,30,5.7,8.5,monthly,digital_wallet,south,1,0,0
ALT-0890,38,103.95,2,1,27,7.3,11.0,monthly,card,metro,1,1,0
ALT-0891,56,95.86,1,1,12,5.9,8.6,monthly,card,center,1,0,0
ALT-0892,68,113.29,0,1,22,3.4,7.5,monthly,bank_transfer,south,1,0,0
ALT-0893,41,102.55,2,0,9,7.3,7.9,monthly,card,metro,1,1,0
ALT-0894,4,39.39,0,1,28,6.8,7.2,quarterly,digital_wallet,south,1,1,0
ALT-0895,21,87.0,2,1,9,5.4,9.2,monthly,bank_transfer,south,1,0,1
ALT-0896,59,114.49,3,1,18,5.6,13.0,monthly,bank_transfer,metro,1,0,0
ALT-0897,6,48.13,2,0,1,6.3,10.8,annual,bank_transfer,center,0,1,0
ALT-0898,66,119.66,3,1,9,3.7,7.4,monthly,digital_wallet,metro,1,0,0
ALT-0899,54,104.74,2,1,9,5.2,7.0,monthly,card,north,0,0,0
ALT-0900,63,115.03,2,0,18,9.2,10.5,monthly,card,metro,1,0,0
ALT-0901,61,91.74,1,1,17,5.3,4.9,quarterly,bank_transfer,metro,1,1,0
ALT-0902,8,48.38,2,2,20,5.9,8.0,annual,card,metro,0,1,0
ALT-0903,40,100.64,0,1,23,4.4,16.2,monthly,card,south,1,0,0
ALT-0904,28,75.15,0,2,28,7.3,10.9,monthly,card,center,1,0,0
ALT-0905,39,64.7,2,1,12,5.8,0.0,monthly,bank_transfer,south,1,0,0
ALT-0906,51,109.95,0,3,12,6.5,14.4,quarterly,card,north,1,0,0
ALT-0907,28,71.33,1,1,17,5.9,8.4,monthly,digital_wallet,center,1,0,0
ALT-0908,8,47.92,5,0,27,2.9,1.1,annual,cash,south,1,0,1
ALT-0909,5,46.28,1,0,10,5.8,3.5,monthly,digital_wallet,center,1,1,0
ALT-0910,61,93.61,2,2,32,6.2,0.0,quarterly,bank_transfer,south,0,1,0
ALT-0911,39,106.57,2,3,8,6.0,13.2,quarterly,cash,south,1,1,0
ALT-0912,23,64.66,1,1,7,8.5,5.3,monthly,card,center,1,0,0
ALT-0913,11,80.57,2,0,28,10.0,10.7,monthly,card,south,0,0,0
ALT-0914,34,92.86,1,2,19,7.4,12.1,monthly,card,metro,0,0,0
ALT-0915,44,79.5,3,1,23,4.5,14.1,quarterly,card,center,1,1,0
ALT-0916,24,98.05,2,2,23,9.1,17.0,monthly,card,metro,1,1,0
ALT-0917,13,47.0,2,1,9,4.9,3.6,monthly,digital_wallet,south,0,1,1
ALT-0918,28,53.96,2,4,28,9.5,6.4,annual,card,metro,1,0,0
ALT-0919,7,66.9,0,0,24,7.6,13.6,quarterly,digital_wallet,center,0,0,0
ALT-0920,12,53.33,2,0,22,7.0,10.0,annual,bank_transfer,metro,1,0,0
ALT-0921,69,125.59,2,1,21,5.6,7.6,monthly,digital_wallet,south,0,0,0
ALT-0922,15,60.8,2,1,21,5.8,6.0,monthly,card,north,1,0,0
ALT-0923,68,89.01,3,0,12,8.1,0.0,monthly,bank_transfer,center,1,0,0
ALT-0924,48,67.89,1,2,17,6.2,5.9,annual,bank_transfer,south,1,0,0
ALT-0925,52,58.37,2,1,22,6.9,0.2,annual,bank_transfer,metro,1,1,0
ALT-0926,24,82.9,6,0,17,7.9,7.7,monthly,bank_transfer,south,1,0,1
ALT-0927,50,63.67,0,0,19,7.1,7.8,annual,card,south,1,0,0
ALT-0928,2,53.58,0,5,19,8.8,6.1,monthly,card,south,1,1,1
ALT-0929,70,134.6,4,0,21,4.7,12.4,monthly,digital_wallet,center,1,1,0
ALT-0930,49,99.98,3,4,23,4.5,11.0,annual,card,metro,1,1,0
ALT-0931,53,103.37,2,0,19,9.3,7.9,monthly,card,metro,1,1,0
ALT-0932,1,51.88,3,1,23,5.5,9.9,quarterly,card,metro,1,0,0
ALT-0933,54,84.63,0,1,16,7.3,13.1,annual,cash,center,1,0,0
ALT-0934,6,37.95,2,1,22,6.7,4.5,quarterly,bank_transfer,south,1,0,0
ALT-0935,15,58.19,1,2,26,5.6,7.8,quarterly,bank_transfer,south,1,1,0
ALT-0936,70,113.22,2,0,17,4.1,13.1,quarterly,digital_wallet,center,1,0,0
ALT-0937,33,62.27,3,0,31,8.8,9.8,quarterly,card,center,0,1,0
ALT-0938,49,67.14,2,1,12,4.9,2.3,annual,card,south,1,0,0
ALT-0939,41,63.02,0,0,26,8.4,3.5,quarterly,bank_transfer,metro,0,0,0
ALT-0940,51,92.11,1,0,35,4.9,5.5,monthly,card,north,1,0,0
ALT-0941,24,77.55,1,0,31,6.0,7.3,monthly,card,south,0,1,0
ALT-0942,26,71.75,3,0,27,4.7,3.1,monthly,digital_wallet,metro,0,0,0
ALT-0943,5,49.57,4,1,28,5.5,13.9,annual,cash,center,1,0,0
ALT-0944,52,74.05,0,1,17,6.9,10.4,annual,card,south,1,0,0
ALT-0945,24,73.89,1,1,31,4.5,7.0,monthly,digital_wallet,metro,1,1,0
ALT-0946,69,109.18,3,1,16,5.8,10.7,annual,digital_wallet,metro,0,1,0
ALT-0947,38,59.97,2,2,17,7.1,9.5,annual,card,center,1,0,0
ALT-0948,51,104.27,5,0,6,8.2,6.7,monthly,cash,metro,0,1,0
ALT-0949,29,68.74,3,1,26,5.5,10.1,quarterly,bank_transfer,north,1,1,0
ALT-0950,37,63.93,0,1,24,4.0,0.0,monthly,card,south,1,0,0
