customer_id,tenure_months,monthly_spend,support_tickets,late_payments,num_logins_30d,satisfaction_score,streaming_hours_week,contract_type,payment_method,region,uses_mobile_app,uses_addon_security,churn
CUST-0610,30,77.5,0,0,25,10,9.6,Bienal,Débito,Centro,1,1,0
CUST-0611,3,76.35,0,0,18,5,16.8,Anual,Transferencia,Norte,1,1,0
CUST-0612,21,67.81,1,0,28,6,19.6,Anual,Transferencia,Centro,1,0,0
CUST-0613,2,42.53,4,1,10,4,1.9,Anual,Billetera,Sur,1,0,0
CUST-0614,6,94.46,5,2,6,6,4.0,Mensual,Billetera,Sur,1,0,1
CUST-0615,39,43.11,3,0,25,8,10.4,Anual,Tarjeta,Centro,0,1,0
CUST-0616,21,54.61,4,0,41,7,8.6,Anual,Débito,Centro,1,0,0
CUST-0617,13,73.43,3,1,33,7,15.2,Mensual,Billetera,Sur,1,1,0
CUST-0618,43,57.48,1,0,40,7,6.6,Bienal,Tarjeta,Norte,1,1,0
CUST-0619,23,34.32,3,2,14,6,5.7,Bienal,Débito,Occidente,1,1,0
CUST-0620,31,53.8,1,1,15,8,6.6,Bienal,Billetera,Centro,1,0,0
CUST-0621,25,68.61,2,1,29,9,11.9,Mensual,Transferencia,Sur,1,1,0
CUST-0622,34,74.83,1,1,26,7,11.6,Anual,Transferencia,Occidente,1,0,0
CUST-0623,8,92.21,4,2,7,7,6.8,Mensual,Transferencia,Centro,1,0,0
CUST-0624,54,61.11,3,0,29,7,11.2,Anual,Transferencia,Sur,1,1,0
CUST-0625,19,69.88,2,1,3,4,6.8,Mensual,Tarjeta,Occidente,0,0,0
CUST-0626,23,79.65,2,0,24,8,6.3,Mensual,Tarjeta,Centro,1,1,0
CUST-0627,5,103.01,7,1,3,6,5.0,Mensual,Transferencia,Sur,1,1,1
CUST-0628,28,36.02,2,0,38,7,10.3,Anual,Débito,Norte,1,0,0
CUST-0629,18,64.22,2,0,22,6,11.1,Anual,Billetera,Occidente,1,0,0
CUST-0630,19,93.16,10,1,8,3,6.7,Anual,Transferencia,Sur,1,0,0
CUST-0631,12,76.7,5,1,11,4,8.2,Mensual,Transferencia,Occidente,1,1,0
CUST-0632,9,75.54,3,1,10,3,5.4,Mensual,Transferencia,Centro,1,0,0
CUST-0633,49,56.74,1,0,17,9,9.0,Mensual,Débito,Norte,1,1,0
CUST-0634,39,30.05,0,1,21,8,4.6,Anual,Tarjeta,Occidente,1,1,0
CUST-0635,12,52.34,1,1,24,5,8.1,Mensual,Débito,Occidente,1,0,0
CUST-0636,33,64.7,3,0,36,9,9.4,Bienal,Débito,Occidente,1,1,0
CUST-0637,7,62.89,1,0,36,7,13.8,Anual,Billetera,Norte,1,0,0
CUST-0638,9,53.15,2,1,28,8,9.6,Bienal,Billetera,Centro,1,0,0
CUST-0639,29,82.98,3,0,17,9,14.1,Anual,Tarjeta,Centro,1,0,0
CUST-0640,16,100.98,4,4,1,6,5.2,Mensual,Débito,Centro,1,0,1
CUST-0641,9,85.92,1,0,28,5,17.4,Anual,Billetera,Norte,1,1,0
CUST-0642,14,38.46,3,1,2,4,5.6,Bienal,Billetera,Sur,1,0,1
CUST-0643,18,52.26,0,0,18,7,9.7,Bienal,Transferencia,Occidente,1,1,0
CUST-0644,15,53.7,1,0,22,9,8.1,Anual,Billetera,Occidente,1,0,0
CUST-0645,25,86.12,0,1,30,6,5.4,Mensual,Tarjeta,Centro,0,1,0
CUST-0646,11,115.9,6,1,6,6,5.5,Mensual,Transferencia,Norte,1,1,1
CUST-0647,31,45.92,0,0,7,8,9.7,Anual,Débito,Sur,1,0,0
CUST-0648,9,67.02,2,0,28,6,10.3,Anual,Billetera,Centro,1,0,0
CUST-0649,2,56.06,4,0,29,7,12.0,Anual,Billetera,Occidente,1,1,0
CUST-0650,38,46.73,0,2,45,8,7.2,Mensual,Débito,Centro,1,1,0
CUST-0651,40,49.24,1,0,27,9,9.2,Anual,Transferencia,Centro,1,1,0
CUST-0652,21,55.23,2,1,4,4,4.8,Mensual,Transferencia,Occidente,0,0,0
CUST-0653,25,49.0,3,1,24,5,15.9,Anual,Débito,Sur,1,0,0
CUST-0654,37,35.36,0,0,9,8,5.6,Bienal,Tarjeta,Centro,1,0,0
CUST-0655,8,128.82,7,1,0,5,3.6,Mensual,Tarjeta,Norte,1,0,1
CUST-0656,39,60.87,0,0,13,8,16.8,Bienal,Débito,Occidente,1,0,0
CUST-0657,9,69.72,4,2,7,4,11.2,Anual,Billetera,Norte,1,1,0
CUST-0658,49,51.26,1,0,18,8,5.2,Anual,Tarjeta,Norte,1,1,0
CUST-0659,19,64.09,3,1,36,6,11.9,Anual,Transferencia,Sur,1,1,0
CUST-0660,34,65.58,1,0,14,8,7.6,Anual,Billetera,Sur,1,1,0
CUST-0661,38,51.6,6,0,22,8,9.6,Bienal,Tarjeta,Norte,1,0,0
CUST-0662,1,88.63,4,1,12,4,3.6,Anual,Transferencia,Centro,1,0,1
CUST-0663,25,35.46,2,1,15,7,9.0,Anual,Débito,Occidente,1,0,0
CUST-0664,33,37.59,2,0,34,9,3.2,Anual,Tarjeta,Norte,1,0,0
CUST-0665,22,54.9,2,0,30,10,8.3,Anual,Débito,Occidente,1,1,0
CUST-0666,34,36.07,3,0,23,4,9.5,Mensual,Billetera,Sur,1,0,0
CUST-0667,7,58.89,0,1,7,5,0.0,Mensual,Débito,Norte,1,0,0
CUST-0668,18,61.29,3,1,7,7,5.2,Mensual,Débito,Occidente,1,0,0
CUST-0669,25,56.92,1,0,17,8,7.4,Anual,Tarjeta,Centro,1,1,0
CUST-0670,32,38.71,1,0,32,8,8.3,Anual,Transferencia,Occidente,1,1,0
CUST-0671,23,64.77,3,0,7,8,6.8,Mensual,Tarjeta,Centro,1,1,0
CUST-0672,17,64.81,1,0,30,7,12.5,Bienal,Billetera,Centro,1,0,0
CUST-0673,12,70.91,5,3,18,4,9.2,Mensual,Transferencia,Norte,0,0,1
CUST-0674,20,76.52,6,0,27,8,9.1,Anual,Billetera,Centro,1,0,0
CUST-0675,22,56.36,3,0,26,7,12.6,Mensual,Débito,Centro,1,0,0
CUST-0676,41,50.8,1,1,29,7,6.2,Bienal,Transferencia,Norte,1,1,0
CUST-0677,16,73.83,4,1,13,7,3.2,Bienal,Débito,Norte,1,1,0
CUST-0678,4,56.49,1,0,34,5,14.4,Mensual,Billetera,Sur,1,0,0
CUST-0679,31,63.21,2,1,21,9,8.9,Bienal,Tarjeta,Sur,1,1,0
CUST-0680,35,36.29,1,0,17,8,11.6,Anual,Tarjeta,Occidente,1,1,0
CUST-0681,27,42.2,0,1,37,9,5.0,Anual,Transferencia,Occidente,1,1,0
CUST-0682,25,46.83,2,0,29,8,6.3,Anual,Billetera,Occidente,1,1,0
CUST-0683,26,32.88,1,1,24,9,9.9,Bienal,Tarjeta,Sur,1,0,0
CUST-0684,38,36.01,1,0,22,9,5.2,Bienal,Débito,Sur,1,0,0
CUST-0685,12,65.42,1,1,36,7,16.4,Mensual,Billetera,Occidente,1,1,0
CUST-0686,35,69.59,3,1,28,8,11.2,Anual,Billetera,Occidente,1,1,0
CUST-0687,28,46.11,4,1,32,8,7.4,Anual,Tarjeta,Norte,0,1,0
CUST-0688,1,108.21,3,3,23,6,8.3,Mensual,Débito,Occidente,0,1,1
CUST-0689,14,75.82,2,0,19,7,13.0,Anual,Tarjeta,Norte,1,1,0
CUST-0690,21,86.68,2,1,38,8,13.8,Bienal,Billetera,Occidente,1,1,0
CUST-0691,43,66.12,1,0,22,7,8.3,Anual,Tarjeta,Sur,1,0,0
CUST-0692,12,82.97,2,2,10,6,5.0,Anual,Débito,Sur,1,0,0
CUST-0693,55,28.71,0,0,28,9,11.6,Bienal,Débito,Centro,1,0,0
CUST-0694,29,38.28,1,0,21,7,11.2,Bienal,Débito,Centro,1,1,0
CUST-0695,11,77.09,4,3,19,5,4.4,Mensual,Transferencia,Sur,1,1,0
CUST-0696,16,59.26,2,0,26,6,16.1,Mensual,Billetera,Sur,1,0,0
CUST-0697,21,63.42,1,0,28,8,8.7,Mensual,Billetera,Centro,1,0,0
CUST-0698,11,58.05,2,1,30,7,8.7,Anual,Billetera,Centro,1,1,0
CUST-0699,11,59.71,2,1,36,6,4.5,Mensual,Débito,Centro,1,0,0
CUST-0700,33,48.79,3,2,39,7,14.2,Mensual,Débito,Sur,0,1,0
CUST-0701,24,47.55,1,0,19,9,8.4,Bienal,Tarjeta,Occidente,1,0,0
CUST-0702,34,51.94,1,0,19,8,10.4,Anual,Tarjeta,Occidente,1,0,0
CUST-0703,50,42.94,1,0,29,9,11.7,Anual,Transferencia,Occidente,1,0,0
CUST-0704,10,80.86,2,2,13,4,1.1,Mensual,Transferencia,Occidente,1,0,1
CUST-0705,25,33.26,0,0,30,7,8.1,Mensual,Débito,Sur,1,1,0
CUST-0706,12,54.74,1,1,20,7,15.1,Mensual,Billetera,Norte,1,1,0
CUST-0707,5,90.44,1,2,9,3,6.6,Mensual,Débito,Sur,0,0,1
CUST-0708,13,98.97,3,0,18,6,4.0,Mensual,Transferencia,Norte,1,0,0
CUST-0709,55,41.12,2,0,24,10,13.7,Mensual,Débito,Occidente,1,1,0
CUST-0710,36,45.36,0,0,24,8,6.4,Anual,Tarjeta,Centro,1,0,0
CUST-0711,11,73.17,1,2,8,5,4.7,Mensual,Billetera,Sur,1,0,0
CUST-0712,23,73.88,4,1,13,6,16.7,Anual,Billetera,Norte,1,0,0
CUST-0713,6,69.64,2,2,10,3,0.0,Mensual,Débito,Occidente,0,0,0
CUST-0714,9,76.43,0,1,17,5,1.0,Mensual,Tarjeta,Occidente,1,1,0
CUST-0715,3,98.37,5,2,16,6,6.4,Bienal,Débito,Sur,1,1,0
CUST-0716,17,63.27,5,0,21,10,8.4,Anual,Débito,Norte,1,0,0
CUST-0717,20,85.72,2,1,28,6,14.2,Anual,Tarjeta,Occidente,1,1,0
CUST-0718,41,50.61,0,0,25,8,5.0,Bienal,Débito,Occidente,1,1,0
CUST-0719,18,50.7,2,0,21,5,16.6,Mensual,Tarjeta,Norte,1,0,0
CUST-0720,12,121.13,8,1,9,5,7.4,Bienal,Transferencia,Norte,1,0,1
CUST-0721,20,66.32,1,3,24,6,19.5,Mensual,Billetera,Centro,1,0,0
CUST-0722,48,41.91,4,0,21,8,14.7,Anual,Tarjeta,Centro,1,0,0
CUST-0723,16,56.16,1,0,26,9,10.6,Anual,Tarjeta,Centro,0,1,0
CUST-0724,9,78.51,7,4,0,4,1.6,Mensual,Débito,Norte,0,1,1
CUST-0725,35,44.62,1,1,29,8,12.3,Bienal,Tarjeta,Sur,1,0,0
CUST-0726,53,57.53,2,0,32,7,15.8,Anual,Tarjeta,Sur,1,1,0
CUST-0727,42,56.94,2,1,28,8,9.6,Anual,Transferencia,Centro,1,1,0
CUST-0728,45,52.48,2,0,24,8,8.1,Bienal,Transferencia,Centro,1,1,0
CUST-0729,28,50.28,1,1,33,8,8.9,Anual,Transferencia,Centro,1,1,0
CUST-0730,4,49.36,1,0,37,8,20.0,Anual,Billetera,Occidente,1,1,0
CUST-0731,51,61.51,2,1,35,9,8.0,Anual,Transferencia,Occidente,1,1,0
CUST-0732,36,53.63,0,2,26,6,13.7,Bienal,Tarjeta,Norte,1,1,0
CUST-0733,46,51.72,0,0,33,9,5.6,Mensual,Transferencia,Sur,1,1,0
CUST-0734,48,55.35,1,0,25,8,5.6,Bienal,Transferencia,Sur,1,1,0
CUST-0735,36,79.46,1,0,1,9,11.4,Bienal,Tarjeta,Norte,1,1,0
CUST-0736,18,77.5,5,0,43,6,9.6,Anual,Billetera,Occidente,0,1,0
CUST-0737,42,36.66,2,2,23,7,8.8,Anual,Transferencia,Norte,1,0,0
CUST-0738,30,72.16,3,0,18,8,5.8,Anual,Tarjeta,Norte,0,1,0
CUST-0739,20,27.3,2,1,12,7,9.0,Bienal,Transferencia,Occidente,1,1,0
CUST-0740,21,28.42,1,0,14,8,8.3,Mensual,Tarjeta,Norte,1,1,0
CUST-0741,42,50.16,1,0,35,9,10.6,Anual,Tarjeta,Norte,0,1,0
CUST-0742,36,22.69,1,0,28,7,13.5,Bienal,Billetera,Centro,1,1,0
CUST-0743,11,58.82,2,5,9,4,1.5,Mensual,Transferencia,Sur,0,0,1
CUST-0744,13,39.92,2,0,43,8,9.0,Mensual,Débito,Norte,1,0,0
CUST-0745,15,88.65,3,0,32,4,13.1,Mensual,Transferencia,Sur,1,0,0
CUST-0746,28,96.64,3,1,24,8,11.5,Anual,Transferencia,Occidente,1,1,0
CUST-0747,50,62.08,0,0,23,9,7.3,Anual,Transferencia,Centro,1,1,0
CUST-0748,38,64.27,1,0,17,7,8.4,Anual,Tarjeta,Sur,0,1,0
CUST-0749,19,83.88,8,1,8,6,5.8,Mensual,Tarjeta,Norte,1,0,0
CUST-0750,16,67.52,4,4,10,7,5.1,Mensual,Transferencia,Centro,1,0,1
CUST-0751,28,52.95,1,1,32,9,6.9,Anual,Tarjeta,Sur,1,1,0
CUST-0752,16,56.87,3,0,22,8,15.5,Bienal,Tarjeta,Centro,1,1,0
CUST-0753,12,46.16,1,3,26,8,9.4,Anual,Débito,Sur,1,0,0
CUST-0754,32,42.33,2,0,34,7,9.7,Mensual,Tarjeta,Occidente,1,1,0
CUST-0755,10,50.76,4,1,33,8,18.7,Bienal,Billetera,Sur,1,0,0
CUST-0756,44,60.46,3,1,15,9,5.1,Anual,Billetera,Centro,0,0,0
CUST-0757,43,59.2,1,0,23,8,6.8,Anual,Transferencia,Centro,1,0,0
CUST-0758,18,59.25,3,1,6,5,8.3,Bienal,Billetera,Sur,1,0,0
CUST-0759,23,48.73,0,2,13,8,12.3,Anual,Débito,Centro,1,1,0
CUST-0760,51,36.41,2,0,41,10,7.5,Mensual,Transferencia,Occidente,1,0,0
CUST-0761,22,60.31,1,0,36,6,11.8,Mensual,Transferencia,Sur,1,0,0
CUST-0762,33,52.45,0,0,12,9,6.1,Anual,Transferencia,Centro,1,0,0
CUST-0763,19,40.44,2,0,27,9,11.0,Mensual,Transferencia,Centro,1,1,0
CUST-0764,22,71.36,0,0,24,8,4.5,Bienal,Billetera,Sur,1,0,0
CUST-0765,18,109.32,4,2,5,5,5.2,Mensual,Débito,Norte,1,0,1
CUST-0766,1,54.28,0,0,28,8,11.0,Bienal,Tarjeta,Centro,0,0,0
CUST-0767,45,47.65,0,0,39,9,7.1,Bienal,Tarjeta,Centro,1,0,0
CUST-0768,25,45.8,1,0,17,8,10.2,Anual,Débito,Occidente,1,0,0
CUST-0769,51,60.96,2,1,28,8,11.1,Bienal,Transferencia,Sur,1,1,0
CUST-0770,15,71.55,1,1,32,7,8.5,Bienal,Billetera,Occidente,1,0,0
CUST-0771,45,38.71,1,1,22,10,8.7,Bienal,Débito,Norte,1,1,0
CUST-0772,31,65.78,3,1,26,8,7.5,Anual,Billetera,Occidente,1,0,0
CUST-0773,5,72.22,6,2,18,7,10.5,Mensual,Débito,Centro,1,0,0
CUST-0774,20,81.69,6,2,16,6,4.4,Mensual,Tarjeta,Centro,0,0,0
CUST-0775,32,39.09,0,1,29,6,5.0,Bienal,Tarjeta,Centro,1,1,0
CUST-0776,11,87.76,1,3,20,6,3.7,Mensual,Transferencia,Occidente,0,0,0
CUST-0777,20,53.64,5,1,36,9,17.8,Anual,Billetera,Norte,1,1,0
CUST-0778,19,47.7,1,1,25,8,12.5,Anual,Débito,Occidente,1,0,0
CUST-0779,10,56.04,2,0,34,7,10.8,Mensual,Billetera,Norte,1,0,0
CUST-0780,13,71.22,6,2,25,3,4.5,Mensual,Tarjeta,Centro,0,0,1
CUST-0781,22,54.74,1,0,23,8,8.5,Mensual,Transferencia,Norte,1,1,0
CUST-0782,16,85.94,2,1,12,6,7.5,Mensual,Transferencia,Occidente,0,0,0
CUST-0783,33,60.96,1,0,14,8,11.3,Mensual,Débito,Sur,1,0,0
CUST-0784,22,59.66,2,0,24,6,13.4,Bienal,Billetera,Centro,1,1,0
CUST-0785,3,78.23,7,2,18,5,4.2,Mensual,Billetera,Sur,1,0,0
CUST-0786,23,45.03,1,0,11,9,6.0,Bienal,Transferencia,Occidente,1,0,0
CUST-0787,19,111.78,3,1,0,7,3.6,Mensual,Transferencia,Sur,0,1,0
CUST-0788,14,66.09,0,0,19,9,10.8,Bienal,Transferencia,Centro,1,0,0
CUST-0789,6,85.18,2,1,8,4,6.7,Anual,Tarjeta,Centro,0,0,0
CUST-0790,20,63.22,1,1,35,7,2.0,Bienal,Billetera,Centro,1,0,0
CUST-0791,23,52.39,0,1,22,10,8.3,Mensual,Tarjeta,Sur,0,0,0
CUST-0792,37,47.33,2,0,33,7,13.3,Anual,Tarjeta,Occidente,0,0,0
CUST-0793,32,60.3,0,0,15,8,10.0,Mensual,Débito,Centro,0,0,0
CUST-0794,30,64.07,2,0,24,8,10.8,Anual,Tarjeta,Norte,1,0,0
CUST-0795,41,53.16,1,0,25,7,4.9,Mensual,Transferencia,Centro,1,1,0
CUST-0796,51,29.81,1,0,7,10,7.8,Anual,Tarjeta,Centro,1,1,0
CUST-0797,29,39.17,1,0,24,7,7.5,Mensual,Transferencia,Occidente,1,0,0
CUST-0798,38,52.07,3,2,34,8,13.9,Mensual,Tarjeta,Centro,1,1,0
CUST-0799,12,44.07,2,1,19,4,23.5,Mensual,Billetera,Sur,1,0,0
CUST-0800,23,51.55,1,2,21,7,13.1,Anual,Billetera,Sur,1,0,0
CUST-0801,3,60.99,2,0,17,4,8.1,Bienal,Transferencia,Centro,1,0,0
CUST-0802,37,46.65,0,0,22,9,4.2,Anual,Débito,Norte,1,1,0
CUST-0803,17,65.16,7,2,12,6,5.8,Mensual,Transferencia,Norte,0,0,1
CUST-0804,31,46.37,4,0,26,5,16.6,Mensual,Billetera,Norte,1,0,0
CUST-0805,39,42.31,2,0,23,7,4.4,Bienal,Tarjeta,Sur,1,1,0
CUST-0806,3,80.83,0,0,14,7,9.9,Mensual,Débito,Centro,1,0,0
CUST-0807,14,54.07,3,2,31,9,11.8,Bienal,Billetera,Centro,1,1,0
CUST-0808,34,48.27,0,0,30,8,6.0,Anual,Tarjeta,Sur,1,1,0
CUST-0809,24,65.72,2,1,20,6,8.4,Mensual,Billetera,Occidente,1,0,0
CUST-0810,10,97.66,3,2,13,4,2.9,Mensual,Transferencia,Centro,1,0,1
CUST-0811,26,48.06,1,0,13,8,6.7,Bienal,Tarjeta,Norte,1,1,0
CUST-0812,52,51.06,1,0,22,8,12.7,Mensual,Tarjeta,Occidente,1,0,0
CUST-0813,6,64.61,2,1,7,7,1.1,Mensual,Tarjeta,Sur,0,0,0
CUST-0814,9,39.46,1,0,31,5,8.1,Mensual,Tarjeta,Norte,1,0,0
CUST-0815,25,42.04,3,0,14,8,15.5,Anual,Transferencia,Norte,1,1,0
CUST-0816,14,93.22,6,3,5,6,3.3,Anual,Transferencia,Norte,1,0,0
CUST-0817,12,113.1,4,1,22,4,0.7,Anual,Transferencia,Centro,0,0,1
CUST-0818,23,71.76,3,0,21,8,19.1,Bienal,Tarjeta,Sur,1,0,0
CUST-0819,20,78.06,1,1,28,9,19.8,Mensual,Billetera,Sur,1,1,0
CUST-0820,16,53.61,2,0,23,9,7.0,Bienal,Transferencia,Sur,1,0,0
CUST-0821,21,37.67,2,1,15,8,7.1,Anual,Transferencia,Occidente,1,0,0
CUST-0822,37,34.43,3,0,33,7,8.1,Mensual,Billetera,Centro,1,1,0
CUST-0823,53,36.78,2,0,25,9,6.6,Mensual,Débito,Occidente,1,0,0
CUST-0824,1,83.93,5,0,32,8,12.6,Mensual,Tarjeta,Centro,1,1,0
CUST-0825,13,80.54,4,2,8,5,8.5,Anual,Billetera,Centro,1,0,0
CUST-0826,25,64.3,1,0,13,9,12.0,Bienal,Transferencia,Occidente,1,1,0
CUST-0827,15,65.32,1,1,17,8,12.1,Mensual,Transferencia,Sur,1,0,0
CUST-0828,43,51.33,1,0,35,8,13.4,Mensual,Débito,Occidente,1,0,0
CUST-0829,26,76.52,2,2,21,6,11.6,Mensual,Transferencia,Occidente,0,1,0
CUST-0830,28,38.02,1,0,33,8,12.5,Bienal,Débito,Occidente,1,1,0
CUST-0831,13,51.34,3,0,27,8,13.0,Mensual,Billetera,Centro,1,0,0
CUST-0832,11,77.72,0,2,41,6,13.9,Mensual,Billetera,Norte,1,1,0
CUST-0833,8,49.85,0,0,27,7,11.4,Bienal,Transferencia,Centro,1,1,0
CUST-0834,20,70.53,1,0,34,6,13.6,Bienal,Billetera,Norte,1,1,0
CUST-0835,31,52.07,1,1,21,8,11.4,Anual,Tarjeta,Centro,1,0,0
CUST-0836,14,57.07,4,1,30,6,10.9,Anual,Tarjeta,Centro,1,0,0
CUST-0837,17,66.47,1,1,28,6,11.6,Mensual,Billetera,Norte,1,0,0
CUST-0838,6,90.0,7,1,10,4,7.5,Mensual,Transferencia,Norte,1,1,1
CUST-0839,38,79.62,0,0,22,7,13.3,Anual,Tarjeta,Centro,1,1,0
CUST-0840,28,61.63,2,2,31,6,15.9,Mensual,Billetera,Norte,1,0,0
CUST-0841,48,69.4,2,0,36,6,8.1,Anual,Tarjeta,Occidente,1,1,0
CUST-0842,9,64.51,6,2,4,3,2.6,Mensual,Débito,Norte,0,0,1
CUST-0843,13,75.13,3,1,29,9,8.6,Bienal,Billetera,Centro,0,0,0
CUST-0844,31,29.22,1,0,21,8,6.7,Mensual,Transferencia,Norte,1,1,0
CUST-0845,30,41.59,2,1,23,9,11.3,Anual,Tarjeta,Occidente,1,0,0
CUST-0846,17,95.3,2,2,13,5,1.3,Mensual,Débito,Norte,0,1,0
CUST-0847,34,61.15,1,2,28,8,11.0,Anual,Tarjeta,Sur,1,0,0
CUST-0848,10,33.05,2,2,30,8,6.5,Mensual,Tarjeta,Sur,1,0,0
CUST-0849,35,47.42,2,1,29,9,11.0,Anual,Débito,Centro,1,0,0
CUST-0850,16,98.75,5,2,12,5,9.5,Bienal,Transferencia,Centro,1,0,0
CUST-0851,43,53.67,0,1,24,9,8.8,Anual,Tarjeta,Centro,1,0,0
CUST-0852,29,52.53,1,0,36,7,4.2,Anual,Tarjeta,Occidente,1,0,0
CUST-0853,13,50.21,3,3,14,7,1.7,Mensual,Billetera,Norte,0,0,0
CUST-0854,18,97.83,4,2,4,5,7.6,Mensual,Transferencia,Norte,0,0,1
CUST-0855,37,50.7,1,1,31,8,7.7,Bienal,Tarjeta,Sur,0,1,0
CUST-0856,28,42.56,1,0,39,6,6.1,Bienal,Tarjeta,Sur,1,0,0
CUST-0857,1,45.85,0,1,33,4,9.5,Anual,Billetera,Sur,1,0,0
CUST-0858,11,106.18,5,2,20,2,3.6,Anual,Transferencia,Norte,1,1,0
CUST-0859,27,48.58,1,0,21,7,14.3,Bienal,Transferencia,Centro,1,0,0
CUST-0860,10,66.89,1,0,24,6,10.6,Mensual,Tarjeta,Sur,1,0,0
CUST-0861,29,66.49,2,1,36,9,9.1,Anual,Billetera,Norte,1,0,0
CUST-0862,24,81.3,2,0,18,7,13.9,Mensual,Billetera,Occidente,1,1,0
CUST-0863,10,111.9,1,2,14,4,3.4,Mensual,Billetera,Sur,1,0,0
CUST-0864,7,36.76,2,1,26,7,8.2,Mensual,Billetera,Sur,1,0,0
CUST-0865,40,48.91,1,0,23,7,13.3,Anual,Débito,Occidente,0,0,0
CUST-0866,11,52.97,5,0,17,6,1.8,Mensual,Billetera,Centro,1,0,0
CUST-0867,5,42.1,4,4,12,3,12.5,Mensual,Transferencia,Norte,0,0,0
CUST-0868,22,68.05,3,2,14,4,6.8,Mensual,Transferencia,Norte,0,0,0
CUST-0869,42,47.01,1,1,18,9,9.3,Bienal,Débito,Centro,1,0,0
CUST-0870,39,65.5,0,0,32,9,11.7,Anual,Billetera,Sur,1,1,0
CUST-0871,1,83.62,1,1,34,6,7.5,Bienal,Billetera,Norte,1,0,0
CUST-0872,23,49.28,3,2,18,8,7.3,Anual,Transferencia,Sur,1,0,0
CUST-0873,13,106.64,1,3,16,3,2.4,Mensual,Billetera,Sur,1,0,1
CUST-0874,23,33.56,0,1,23,9,11.6,Bienal,Débito,Centro,1,0,0
CUST-0875,29,69.56,3,1,42,7,12.9,Mensual,Billetera,Occidente,1,0,0
CUST-0876,4,80.66,2,2,0,7,3.7,Bienal,Transferencia,Occidente,0,0,0
CUST-0877,36,53.57,1,0,31,8,11.8,Mensual,Tarjeta,Centro,1,1,0
CUST-0878,30,55.14,0,0,12,6,8.6,Anual,Transferencia,Occidente,1,1,0
CUST-0879,13,62.93,3,2,39,4,11.1,Bienal,Tarjeta,Occidente,1,0,0
CUST-0880,2,75.85,2,1,18,5,9.5,Mensual,Billetera,Sur,1,1,0
CUST-0881,36,49.11,1,0,22,8,4.7,Mensual,Débito,Norte,1,1,0
CUST-0882,16,75.23,2,1,18,8,18.6,Anual,Billetera,Centro,1,0,0
CUST-0883,7,60.96,5,1,17,5,6.6,Mensual,Tarjeta,Sur,1,1,0
CUST-0884,24,40.67,0,0,20,9,5.9,Anual,Transferencia,Centro,1,1,0
CUST-0885,32,38.08,1,0,32,7,11.0,Bienal,Tarjeta,Centro,1,1,0
CUST-0886,43,66.64,0,1,21,6,4.8,Mensual,Billetera,Sur,1,0,0
CUST-0887,19,59.49,0,1,30,8,5.7,Mensual,Débito,Norte,1,0,0
CUST-0888,30,34.96,3,1,26,9,10.7,Mensual,Transferencia,Centro,1,1,0
CUST-0889,47,36.9,1,1,17,8,8.1,Bienal,Tarjeta,Sur,1,1,0
CUST-0890,1,80.55,2,2,27,7,12.7,Mensual,Débito,Occidente,1,1,0
CUST-0891,41,49.38,3,0,38,10,9.2,Anual,Transferencia,Occidente,0,0,0
CUST-0892,14,61.47,1,4,14,5,4.5,Mensual,Transferencia,Occidente,1,0,0
CUST-0893,28,42.25,1,0,36,9,14.9,Anual,Billetera,Sur,1,1,0
CUST-0894,50,34.01,0,0,33,9,10.6,Anual,Tarjeta,Centro,1,0,0
CUST-0895,16,59.24,2,1,24,6,0.5,Anual,Débito,Occidente,1,1,0
CUST-0896,18,97.96,8,0,12,6,2.6,Bienal,Tarjeta,Centro,1,0,0
CUST-0897,50,36.65,1,0,16,7,8.1,Anual,Transferencia,Sur,1,0,0
CUST-0898,35,49.02,2,0,34,8,9.5,Bienal,Transferencia,Sur,1,1,0
CUST-0899,19,40.19,3,1,14,9,11.3,Mensual,Tarjeta,Occidente,1,1,0
CUST-0900,23,64.47,1,0,35,7,14.7,Mensual,Billetera,Norte,1,0,0
CUST-0901,39,52.37,1,1,32,8,5.3,Anual,Billetera,Centro,1,1,0
CUST-0902,53,23.31,1,0,20,8,9.6,Mensual,Transferencia,Norte,0,0,0
CUST-0903,23,72.66,2,0,24,8,9.7,Bienal,Débito,Centro,1,0,0
CUST-0904,16,79.38,2,2,14,8,13.0,Anual,Billetera,Occidente,1,1,0
CUST-0905,10,64.09,5,3,18,5,10.4,Anual,Transferencia,Sur,1,1,0
CUST-0906,17,25.81,2,0,41,6,9.1,Anual,Billetera,Centro,1,0,0
CUST-0907,17,30.32,2,2,22,7,7.6,Mensual,Tarjeta,Centro,1,0,0
CUST-0908,43,45.33,4,0,21,7,4.7,Anual,Transferencia,Norte,1,1,0
CUST-0909,9,46.18,3,1,21,8,9.9,Bienal,Billetera,Centro,1,1,0
CUST-0910,29,56.69,2,0,24,8,11.9,Bienal,Transferencia,Centro,1,1,0
CUST-0911,39,75.02,3,0,44,6,12.1,Mensual,Billetera,Occidente,1,0,0
CUST-0912,6,91.15,5,2,10,4,6.0,Mensual,Débito,Centro,1,0,1
CUST-0913,12,80.52,3,0,6,5,8.4,Bienal,Transferencia,Centro,1,0,0
CUST-0914,1,74.98,8,5,0,4,9.0,Mensual,Tarjeta,Norte,0,0,1
